GOA	RepOver	RepCov	Gene	Locus	GeneLen	Product
NA	0	0	NA	CA787_gp2	348	hypothetical protein
NA	0	0	NA	CA787_gp3	756	phosphoprotein
NA	0	0	NA	CA787_gp4	579	matrix
NA	0	0	NA	CA787_gp5	1530	glycoprotein
NA	0	0	NA	CA787_gp6	300	hypothetical protein
NA	0	0	NA	CA787_gp7	6297	polymerase
NA	1	42	NA	FLA42_gp1	20066	replicase polyprotein 1ab
NA	0	0	NA	FLA42_gp2	12219	replicase polyprotein 1a
NA	0	0	NA	FLA42_gp4	441	nucleocapsid protein
NA	0	0	NA	FLA42_gp3	5001	structural glycoprotein
NA	0	0	NA	SIRV2gp01	252	hypothetical protein
NA	0	0	NA	SIRV2gp02	360	hypothetical protein
NA	0	0	NA	SIRV2gp03	312	hypothetical protein
NA	0	0	NA	SIRV2gp04	273	hypothetical protein
NA	0	0	NA	SIRV2gp05	330	hypothetical protein
NA	1	47	NA	SIRV2gp06	351	hypothetical protein
NA	0	0	NA	SIRV2gp07	396	hypothetical protein
NA	0	0	NA	SIRV2gp08	312	hypothetical protein
NA	0	0	NA	SIRV2gp09	336	hypothetical protein
NA	0	0	NA	SIRV2gp10	318	hypothetical protein
NA	0	0	NA	SIRV2gp11	189	hypothetical protein
NA	0	0	NA	SIRV2gp12	309	hypothetical protein
NA	0	0	NA	SIRV2gp13	933	hypothetical protein
GOA:Q8V9Q4	0	0	NA	SIRV2gp14	1200	hypothetical protein
GOA:Q8V9Q3	0	0	NA	SIRV2gp15	171	hypothetical protein
NA	0	0	NA	SIRV2gp16	360	hypothetical protein
NA	0	0	NA	SIRV2gp17	396	hypothetical protein
NA	0	0	NA	SIRV2gp18	1311	hypothetical protein
NA	0	0	NA	SIRV2gp19	624	hypothetical protein
NA	0	0	NA	SIRV2gp20	255	hypothetical protein
GOA:Q8V9P7	0	0	NA	SIRV2gp21	180	hypothetical protein
NA	0	0	NA	SIRV2gp22	276	hypothetical protein
GOA:Q8V9P5	0	0	dut	SIRV2gp23	477	hypothetical protein
NA	0	0	NA	SIRV2gp24	312	hypothetical protein
NA	0	0	NA	SIRV2gp25	231	hypothetical protein
NA	0	0	NA	SIRV2gp26	405	hypothetical protein
GOA:Q8V9P1	0	0	NA	SIRV2gp27	168	hypothetical protein
GOA:Q8V9P0	0	0	NA	SIRV2gp28	1008	hypothetical protein
NA	0	0	NA	SIRV2gp29	471	hypothetical protein
NA	0	0	NA	SIRV2gp30	195	hypothetical protein
NA	0	0	NA	SIRV2gp31	255	hypothetical protein
NA	0	0	NA	SIRV2gp32	333	hypothetical protein
NA	0	0	NA	SIRV2gp33	1467	hypothetical protein
NA	0	0	NA	SIRV2gp34	465	hypothetical protein
GOA:Q98VP8	0	0	NA	SIRV2gp35	366	hypothetical protein
NA	0	0	NA	SIRV2gp36	210	hypothetical protein
NA	0	0	NA	SIRV2gp37	345	hypothetical protein
NA	0	0	NA	SIRV2gp38	3213	hypothetical protein
NA	0	0	NA	SIRV2gp39	1704	hypothetical protein
NA	0	0	NA	SIRV2gp40	930	hypothetical protein
NA	0	0	NA	SIRV2gp41	477	hypothetical protein
NA	0	0	NA	SIRV2gp42	810	hypothetical protein
NA	1	39	NA	SIRV2gp43	531	hypothetical protein
GOA:Q8V9M5	0	0	NA	SIRV2gp44	1071	hypothetical protein
NA	0	0	NA	SIRV2gp45	285	hypothetical protein
NA	0	0	NA	SIRV2gp46	288	hypothetical protein
NA	0	0	NA	SIRV2gp47	339	hypothetical protein
NA	0	0	NA	SIRV2gp48	750	hypothetical protein
NA	0	0	NA	SIRV2gp49	297	hypothetical protein
NA	0	0	NA	SIRV2gp50	222	hypothetical protein
NA	0	0	NA	SIRV2gp51	327	hypothetical protein
NA	0	0	NA	SIRV2gp52	318	hypothetical protein
NA	0	0	NA	SIRV2gp53	360	hypothetical protein
NA	0	0	NA	SIRV2gp54	252	hypothetical protein
NA	0	0	NA	FK823_gp1	229	RNA-dependent RNA polymerase
NA	0	0	1	SEA_ZIRINKA_1	465	terminase small subunit
NA	0	0	2	SEA_ZIRINKA_2	1725	terminase large subunit
NA	0	0	3	SEA_ZIRINKA_3	162	hypothetical protein
NA	0	0	4	SEA_ZIRINKA_4	1419	portal protein
NA	0	0	5	SEA_ZIRINKA_5	912	capsid maturation protease
NA	0	0	6	SEA_ZIRINKA_6	1650	major capsid protein
NA	0	0	7	SEA_ZIRINKA_7	348	head-to-tail connector protein
NA	0	0	8	SEA_ZIRINKA_8	546	head-to-tail connector protein
NA	0	0	9	SEA_ZIRINKA_9	369	head-to-tail connector protein
NA	0	0	10	SEA_ZIRINKA_10	330	hypothetical protein
NA	0	0	11	SEA_ZIRINKA_11	441	head-to-tail connector protein
NA	0	0	12	SEA_ZIRINKA_12	513	major tail protein
NA	0	0	13	SEA_ZIRINKA_13	174	hypothetical protein
NA	1	43	15	SEA_ZIRINKA_15	905	tail assembly chaperone
NA	1	43	14	SEA_ZIRINKA_14	648	tail assembly chaperone
NA	0	0	16	SEA_ZIRINKA_16	318	hypothetical protein
NA	0	0	17	SEA_ZIRINKA_17	6441	tape measure protein
NA	0	0	18	SEA_ZIRINKA_18	828	minor tail protein
NA	0	0	19	SEA_ZIRINKA_19	1599	minor tail protein
NA	0	0	20	SEA_ZIRINKA_20	705	lysin A, L-Ala-D-Glu peptidase domain
NA	0	0	21	SEA_ZIRINKA_21	912	lysin A, peptidase domain
NA	0	0	22	SEA_ZIRINKA_22	357	membrane protein
NA	0	0	23	SEA_ZIRINKA_23	483	membrane protein
NA	0	0	24	SEA_ZIRINKA_24	414	membrane protein
NA	0	0	25	SEA_ZIRINKA_25	618	lysin B
NA	0	0	26	SEA_ZIRINKA_26	1506	minor tail protein
NA	0	0	27	SEA_ZIRINKA_27	384	hypothetical protein
NA	0	0	28	SEA_ZIRINKA_28	2262	minor tail protein
NA	0	0	29	SEA_ZIRINKA_29	597	hypothetical protein
NA	0	0	30	SEA_ZIRINKA_30	135	hypothetical protein
NA	0	0	31	SEA_ZIRINKA_31	252	hypothetical protein
NA	0	0	32	SEA_ZIRINKA_32	327	hypothetical protein
NA	0	0	33	SEA_ZIRINKA_33	354	hypothetical protein
NA	0	0	34	SEA_ZIRINKA_34	237	toxin
NA	0	0	35	SEA_ZIRINKA_35	507	hypothetical protein
NA	0	0	36	SEA_ZIRINKA_36	1083	integrase
NA	0	0	37	SEA_ZIRINKA_37	315	hypothetical protein
NA	0	0	38	SEA_ZIRINKA_38	315	hypothetical protein
NA	0	0	39	SEA_ZIRINKA_39	222	hypothetical protein
NA	0	0	40	SEA_ZIRINKA_40	417	hypothetical protein
NA	0	0	41	SEA_ZIRINKA_41	906	immunity repressor
NA	0	0	42	SEA_ZIRINKA_42	252	HTH DNA binding domain protein
NA	0	0	43	SEA_ZIRINKA_43	159	hypothetical protein
NA	0	0	44	SEA_ZIRINKA_44	429	hypothetical protein
NA	0	0	45	SEA_ZIRINKA_45	837	antirepressor
NA	0	0	46	SEA_ZIRINKA_46	228	hypothetical protein
NA	0	0	47	SEA_ZIRINKA_47	291	hypothetical protein
NA	0	0	48	SEA_ZIRINKA_48	204	hypothetical protein
NA	0	0	49	SEA_ZIRINKA_49	342	hypothetical protein
NA	0	0	50	SEA_ZIRINKA_50	852	hypothetical protein
NA	0	0	51	SEA_ZIRINKA_51	363	hypothetical protein
NA	0	0	52	SEA_ZIRINKA_52	309	hypothetical protein
NA	0	0	53	SEA_ZIRINKA_53	876	exonuclease
NA	0	0	54	SEA_ZIRINKA_54	1149	ssDNA binding protein
NA	0	0	55	SEA_ZIRINKA_55	450	hypothetical protein
NA	0	0	56	SEA_ZIRINKA_56	171	hypothetical protein
NA	0	0	57	SEA_ZIRINKA_57	201	hypothetical protein
NA	0	0	58	SEA_ZIRINKA_58	351	ASC-1 superfamily protein
NA	0	0	59	SEA_ZIRINKA_59	141	hypothetical protein
NA	0	0	60	SEA_ZIRINKA_60	1581	DNA methylase
NA	0	0	61	SEA_ZIRINKA_61	345	hypothetical protein
NA	0	0	62	SEA_ZIRINKA_62	288	hypothetical protein
NA	0	0	63	SEA_ZIRINKA_63	168	hypothetical protein
NA	0	0	64	SEA_ZIRINKA_64	960	hypothetical protein
NA	0	0	65	SEA_ZIRINKA_65	210	hypothetical protein
NA	2	69	66	SEA_ZIRINKA_66	1077	hypothetical protein
NA	0	0	67	SEA_ZIRINKA_67	495	hypothetical protein
NA	0	0	68	SEA_ZIRINKA_68	255	hypothetical protein
NA	0	0	69	SEA_ZIRINKA_69	366	resolvase
NA	0	0	70	SEA_ZIRINKA_70	513	hypothetical protein
NA	0	0	71	SEA_ZIRINKA_71	297	hypothetical protein
NA	0	0	72	SEA_ZIRINKA_72	243	hypothetical protein
NA	0	0	73	SEA_ZIRINKA_73	666	hypothetical protein
NA	0	0	74	SEA_ZIRINKA_74	327	HTH DNA binding domain protein
NA	0	0	75	SEA_ZIRINKA_75	327	hypothetical protein
NA	0	0	76	SEA_ZIRINKA_76	333	hypothetical protein
NA	0	0	77	SEA_ZIRINKA_77	126	hypothetical protein
NA	0	0	78	SEA_ZIRINKA_78	309	hypothetical protein
NA	0	0	79	SEA_ZIRINKA_79	333	HNH endonuclease
NA	0	0	NA	BZK30_gp01	6147	polyprotein
NA	0	0	NA	BZK30_gp02	660	nsp2TF protein
NA	0	0	NA	BZK30_gp03	4395	polyprotein
NA	0	0	NA	BZK30_gp04	699	minor glycoprotein
NA	0	0	NA	BZK30_gp05	663	minor glycoprotein
NA	0	0	NA	BZK30_gp06	585	minor glycoprotein
NA	0	0	NA	BZK30_gp07	243	E protein
NA	0	0	NA	BZK30_gp08	618	minor glycoprotein
NA	0	0	NA	BZK30_gp09	600	minor glycoprotein
NA	0	0	NA	BZK30_gp10	522	minor glycoprotein
NA	0	0	NA	BZK30_gp11	207	hypothetical protein
NA	0	0	NA	BZK30_gp12	741	large glycoprotein
NA	0	0	NA	BZK30_gp13	486	non-glycosylated envelope protein
NA	0	0	NA	BZK30_gp14	360	capsid protein
NA	0	0	NA	KW76_gp1	1101	Cap protein
NA	0	0	NA	KW76_gp2	819	Rep protein
NA	0	0	NA	K745_gp01	165	hypothetical protein
NA	0	0	NA	K745_gp02	201	hypothetical protein
NA	0	0	NA	K745_gp03	258	hypothetical protein
NA	0	0	NA	K745_gp04	228	hypothetical protein
NA	0	0	NA	K745_gp05	411	hypothetical protein
NA	0	0	NA	K745_gp06	147	hypothetical protein
NA	0	0	NA	K745_gp07	309	hypothetical protein
NA	0	0	NA	K745_gp08	261	hypothetical protein
NA	0	0	NA	K745_gp09	345	hypothetical protein
NA	0	0	NA	K745_gp10	144	hypothetical protein
NA	0	0	NA	K745_gp11	72	capsid protein VP1
NA	1	40	NA	K745_gp12	4320	capsid protein VP1
NA	0	0	NA	K745_gp13	723	putative ATPase
NA	0	0	NA	K745_gp14	192	hypothetical protein
NA	0	0	NA	K745_gp15	441	hypothetical protein
NA	0	0	NA	K745_gp16	648	hypothetical protein
NA	0	0	NA	K745_gp17	420	hypothetical protein
NA	0	0	NA	K745_gp18	672	hypothetical protein
NA	0	0	NA	K745_gp19	285	capsid protein VP12
NA	0	0	NA	K745_gp20	558	capsid protein VP7
NA	0	0	NA	K745_gp21	699	capsid protein VP4
NA	0	0	NA	K745_gp22	222	hypothetical protein
NA	0	0	NA	K745_gp23	240	capsid protein VP13
NA	3	458	NA	K745_gp24	2364	capsid protein VP2
NA	1	25	NA	K745_gp25	897	capsid protein VP5
NA	0	0	NA	K745_gp26	483	capsid protein VP10
NA	0	0	NA	K745_gp27	450	capsid protein VP9
NA	0	0	NA	K745_gp28	1014	capsid protein VP3
NA	0	0	NA	K745_gp29	690	capsid protein VP6
NA	0	0	NA	K745_gp30	330	hypothetical protein
NA	0	0	NA	K745_gp31	123	hypothetical protein
NA	0	0	NA	K745_gp32	117	hypothetical protein
NA	0	0	NA	K745_gp33	267	hypothetical protein
NA	0	0	NA	K745_gp34	183	hypothetical protein
NA	0	0	NA	K745_gp35	492	hypothetical protein
NA	0	0	NA	K745_gp36	1200	hypothetical protein
NA	0	0	NA	K745_gp37	360	hypothetical protein
NA	0	0	NA	K745_gp38	1245	hypothetical protein
NA	0	0	NA	K745_gp39	156	hypothetical protein
NA	0	0	NA	K745_gp40	210	hypothetical protein
NA	0	0	NA	K745_gp41	165	hypothetical protein
NA	0	0	NA	K745_gp42	441	hypothetical protein
NA	0	0	NA	K745_gp43	519	hypothetical protein
NA	0	0	NA	K745_gp44	519	hypothetical protein
NA	0	0	NA	K745_gp45	228	hypothetical protein
NA	0	0	NA	K745_gp46	114	hypothetical protein
NA	1	26	NA	K745_gp47	372	hypothetical protein
NA	0	0	NA	K745_gp48	192	hypothetical protein
NA	3	121	NA	K745_gp49	1560	putative capsid protein VP18
NA	0	0	1-57	FK997_gp01	174	hypothetical protein
NA	0	0	2-78	FK997_gp02	237	hypothetical protein
NA	0	0	3-208	FK997_gp03	627	hypothetical protein
NA	0	0	4-78	FK997_gp04	237	hypothetical protein
NA	0	0	5-178	FK997_gp05	537	hypothetical protein
NA	0	0	6-144	FK997_gp06	435	hypothetical protein
NA	0	0	7-100	FK997_gp07	303	hypothetical protein
NA	0	0	8-43	FK997_gp08	132	hypothetical protein
NA	0	0	9-303	FK997_gp09	912	hypothetical protein
NA	0	0	10-261	FK997_gp10	786	hypothetical protein
NA	0	0	11-407	FK997_gp11	1224	hypothetical protein
NA	0	0	12-154	FK997_gp12	465	hypothetical thioredoxin
NA	0	0	13-124	FK997_gp13	375	hypothetical thioredoxin
NA	0	0	14-47	FK997_gp14	144	hypothetical protein
NA	0	0	15-40	FK997_gp15	123	hypothetical protein
NA	0	0	16-72	FK997_gp16	219	hypothetical zinc ribbon protein
NA	0	0	17-89	FK997_gp17	270	hypothetical protein
NA	0	0	18-67	FK997_gp18	204	hypothetical protein
GOA:J7Q7I8	0	0	19-334	FK997_gp19	1005	putative glycosyltransferase
NA	0	0	20-52	FK997_gp20	159	hypothetical protein
NA	0	0	21-227	FK997_gp21	684	hypothetical protein
NA	0	0	22-102	FK997_gp22	309	hypothetical protein
NA	0	0	23-85	FK997_gp23	258	hypothetical protein
NA	0	0	24-54	FK997_gp24	165	hypothetical protein
GOA:J7Q326	0	0	25-326	FK997_gp25	981	putative serine protease
NA	0	0	26-143	FK997_gp26	432	hypothetical protein
NA	0	0	27-58	FK997_gp27	177	hypothetical protein
NA	0	0	28-37	FK997_gp28	114	hypothetical protein
GOA:J7Q7J3	0	0	29-347	FK997_gp29	1044	hypothetical putative RHH DNA-binding protein
NA	0	0	30-86	FK997_gp30	261	hypothetical protein
NA	0	0	31-69	FK997_gp31	210	hypothetical protein
NA	0	0	32-62	FK997_gp32	189	hypothetical protein
GOA:J7QDG6	0	0	33-403	FK997_gp33	1212	hypothetical recombinase
NA	0	0	34-73	FK997_gp34	222	hypothetical protein
GOA:J7Q328	0	0	35-134	FK997_gp35	405	hypothetical RHH DNA-binding protein
NA	0	0	36-43	FK997_gp36	132	hypothetical protein
NA	0	0	37-93	FK997_gp37	282	hypothetical protein
GOA:J7QDG9	0	0	38-318	FK997_gp38	957	putative glycosyltransferase
GOA:J7Q7J8	0	0	39-390	FK997_gp39	1173	putative carbohydrate modification (GMD)
NA	0	0	40-219	FK997_gp40	660	hypothetical protein
NA	0	0	41-199	FK997_gp41	600	hypothetical protein
NA	0	0	42-221	FK997_gp42	666	hypothetical protein
GOA:J7QDH1	0	0	43-80	FK997_gp43	243	hypothetical wHTH DNA-binding protein
NA	0	0	44-65	FK997_gp44	198	hypothetical protein
NA	0	0	45-90	FK997_gp45	273	hypothetical protein
NA	0	0	46-91	FK997_gp46	276	hypothetical protein
NA	0	0	47-86	FK997_gp47	261	hypothetical protein
NA	0	0	48-41	FK997_gp48	126	hypothetical protein
NA	0	0	49-111	FK997_gp49	336	hypothetical protein
NA	0	0	50-51	FK997_gp50	156	hypothetical protein
NA	0	0	51-45	FK997_gp51	138	hypothetical protein
NA	0	0	52-134	FK997_gp52	405	hypothetical protein
GOA:J7QDH6	0	0	53-94	FK997_gp53	285	hypothetical RHH DNA-binding protein
GOA:J7Q7K8	0	0	54-119	FK997_gp54	360	hypothetical wHTH DNA-binding protein
GOA:J7Q332	0	0	55-80	FK997_gp55	243	hypothetical wHTH DNA-binding protein
NA	0	0	56-66	FK997_gp56	201	hypothetical protein
NA	0	0	57-73	FK997_gp57	222	hypothetical protein
NA	0	0	NA	NZ82_gp1	1344	nucleocapsid
NA	0	0	NA	NZ82_gp2	1677	putative phosphoprotein
NA	0	0	NA	NZ82_gp3	1086	matrix
NA	2	67	NA	NZ82_gp4	1824	fusion
NA	0	0	NA	NZ82_gp5	2031	putative attachment protein
NA	0	0	NA	NZ82_gp6	6597	Large
NA	0	0	XIII	PR4_gp01	780	terminal protein
NA	0	0	I	PR4_gp02	1662	DNA polymerase
NA	0	0	XV	PR4_gp03	450	muramidase
NA	0	0	II	PR4_gp04	1791	receptor binding
NA	0	0	XXXI	PR4_gp05	381	penton
NA	0	0	V	PR4_gp06	1023	spike
NA	0	0	XVII	PR4_gp07	261	assembly
NA	0	0	XXXIII	PR4_gp08	207	assembly
NA	0	0	VI	PR4_gp09	501	minor capsid protein
NA	0	0	X	PR4_gp10	612	assembly
NA	0	0	IX	PR4_gp11	684	DNA packaging ATPase
NA	0	0	ORFi	PR4_gp12	129	hypothetical protein
NA	0	0	XX	PR4_gp13	129	DNA packaging
NA	0	0	III	PR4_gp14	1188	major capsid protein
NA	0	0	XXII	PR4_gp15	144	DNA packaging
NA	0	0	ORFx	PR4_gp16	84	hypothetical protein
NA	0	0	ORFl	PR4_gp17	123	hypothetical protein
NA	0	0	XVIII	PR4_gp18	273	DNA delivery
NA	0	0	XXXII	PR4_gp19	165	DNA delivery
NA	0	0	XXXIV	PR4_gp20	207	P34
NA	0	0	XXX	PR4_gp21	255	minor capsid protein
NA	0	0	ORFq	PR4_gp22	111	hypothetical protein
NA	0	0	XI	PR4_gp23	624	DNA delivery
NA	0	0	XVI	PR4_gp24	354	hypothetical protein
NA	0	0	VII	PR4_gp25	810	transclycosylase
NA	0	0	XIV	PR4_gp26	465	DNA delivery
NA	0	0	XXXV	PR4_gp27	354	holin
NA	0	0	ORFu	PR4_gp28	363	hypothetical protein
NA	0	0	ORFv	PR4_gp29	273	hypothetical protein
NA	0	0	XIX	PR4_gp30	285	ssDNA binding protein
NA	0	0	XII	PR4_gp31	480	ssDNA binding protein
NA	0	0	NA	FK974_gp1	5802	non structural polyprotein
NA	0	0	NA	FK974_gp2	3732	structural polyprotein
NA	0	0	NA	D1T48_gp01	198	hypothetical protein
NA	0	0	NA	D1T48_gp02	384	hypothetical protein
NA	0	0	NA	D1T48_gp03	174	hypothetical protein
NA	0	0	NA	D1T48_gp04	192	hypothetical protein
NA	0	0	NA	D1T48_gp05	246	hypothetical protein
NA	0	0	NA	D1T48_gp06	222	hypothetical protein
GOA:P19270	0	0	NA	D1T48_gp07	342	hypothetical protein
NA	0	0	NA	D1T48_gp08	267	hypothetical protein
NA	0	0	NA	D1T48_gp09	177	hypothetical protein
NA	0	0	NA	D1T48_gp10	171	hypothetical protein
NA	0	0	NA	D1T48_gp11	213	hypothetical protein
NA	0	0	NA	D1T48_gp12	252	hypothetical protein
NA	0	0	NA	D1T48_gp13	300	hypothetical protein
NA	0	0	NA	D1T48_gp14	405	hypothetical protein
NA	2	77	NA	D1T48_gp15	426	hypothetical protein
NA	0	0	NA	D1T48_gp16	192	hypothetical protein
NA	0	0	NA	D1T48_gp17	168	hypothetical protein
NA	0	0	NA	D1T48_gp18	432	hypothetical protein
GOA:P19271	0	0	NA	D1T48_gp19	420	hypothetical protein
NA	0	0	NA	D1T48_gp20	441	hypothetical protein
GOA:P19272	0	0	NA	D1T48_gp21	483	hypothetical protein
NA	0	0	NA	D1T48_gp22	153	hypothetical protein
NA	0	0	NA	D1T48_gp23	273	hypothetical protein
NA	0	0	NA	D1T48_gp24	699	hypothetical protein
GOA:P19297	0	0	NA	D1T48_gp25	1059	hypothetical protein
NA	0	0	NA	D1T48_gp26	216	hypothetical protein
NA	0	0	NA	D1T48_gp27	156	hypothetical protein
NA	0	0	NA	D1T48_gp28	549	hypothetical protein
NA	0	0	NA	D1T48_gp29	192	hypothetical protein
NA	0	0	NA	D1T48_gp30	204	hypothetical protein
NA	0	0	NA	D1T48_gp31	231	hypothetical protein
NA	0	0	NA	D1T48_gp32	1017	hypothetical protein
NA	0	0	NA	D1T48_gp33	162	hypothetical protein
NA	4	331	NA	D1T48_gp34	1083	hypothetical protein
NA	0	0	NA	D1T48_gp35	159	hypothetical protein
NA	0	0	NA	D1T48_gp36	321	hypothetical protein
GOA:P19273	0	0	NA	D1T48_gp37	663	hypothetical protein
NA	0	0	NA	B109	334	hypothetical protein
NA	0	0	NA	C67	204	hypothetical protein
NA	0	0	NA	B130	393	hypothetical protein
NA	0	0	NA	A55	168	hypothetical protein
NA	0	0	NA	A510	1533	hypothetical protein
NA	0	0	NA	C63	192	hypothetical protein
NA	0	0	NA	C92	279	hypothetical protein
NA	0	0	NA	A61	186	hypothetical protein
NA	0	0	NA	A197	594	hypothetical protein
NA	0	0	NA	A223	672	hypothetical protein
NA	0	0	NA	C381	1146	hypothetical protein
NA	0	0	NA	D66	201	hypothetical protein
NA	0	0	NA	F75	228	hypothetical protein
NA	0	0	NA	B106	321	hypothetical protein
NA	0	0	NA	B116	351	hypothetical protein
NA	1	39	NA	A53	162	hypothetical protein
NA	0	0	NA	C118	357	hypothetical protein
NA	0	0	NA	A66	201	hypothetical protein
NA	0	0	NA	C57	174	hypothetical protein
NA	0	0	NA	A106	321	hypothetical protein
NA	0	0	NA	A137	414	hypothetical protein
NA	0	0	NA	B97	294	hypothetical protein
NA	0	0	NA	A58	177	hypothetical protein
NA	0	0	NA	B66b	201	hypothetical protein
NA	0	0	NA	F93	282	hypothetical protein
NA	0	0	NA	B66a	201	hypothetical protein
NA	0	0	NA	C121	366	hypothetical protein
NA	0	0	NA	A81	246	hypothetical protein
NA	5	355	NA	B124	375	hypothetical protein
NA	0	0	NA	A77	234	hypothetical protein
NA	0	0	NA	B264	795	hypothetical protein
NA	0	0	NA	A109	330	hypothetical protein
NA	0	0	NA	B164	495	hypothetical protein
NA	0	0	NA	B345	1038	coat protein
NA	1	282	NA	C557	1674	hypothetical protein
NA	0	0	NA	A51	156	hypothetical protein
NA	0	0	NA	KYMVgp1	2262	Overlapping protein/movement protein
NA	0	0	NA	KYMVgp2	5625	replicase
NA	0	0	NA	KYMVgp3	567	coat protein
NA	0	0	NA	TVCVgp1	4806	RNA replicase read-through component
NA	0	0	NA	TVCVgp2	3324	RNA replicase component
NA	0	0	NA	TVCVgp3	804	movement protein
NA	0	0	NA	TVCVgp4	474	coat protein
NA	0	0	L	FLA40_sLgp1	11109	RNA-dependent RNA polymerase
NA	0	0	NA	BVB46_s1gp1	6456	RNA-dependent RNA polymerase
NA	0	0	NA	HVAV3e_gp001	3261	DNA polymerase
NA	0	0	NA	HVAV3e_gp002	780	hypothetical protein
NA	0	0	NA	HVAV3e_gp003	615	hypothetical protein
NA	0	0	NA	HVAV3e_gp004	711	hypothetical protein
NA	0	0	NA	HVAV3e_gp005	774	hypothetical protein
NA	0	0	NA	HVAV3e_gp006	564	hypothetical protein
NA	0	0	NA	HVAV3e_gp007	1434	hypothetical protein
NA	0	0	NA	HVAV3e_gp008	1305	hypothetical protein
NA	0	0	NA	HVAV3e_gp009	198	hypothetical protein
NA	0	0	NA	HVAV3e_gp010	264	hypothetical protein
NA	0	0	NA	HVAV3e_gp011	2580	DNA-directed RNA polymerase
NA	0	0	NA	HVAV3e_gp012	663	hypothetical protein
NA	0	0	NA	HVAV3e_gp013	876	Bro1
NA	0	0	NA	HVAV3e_gp014	297	hypothetical protein
NA	0	0	NA	HVAV3e_gp015	2835	DEAD-like helicase
NA	0	0	NA	HVAV3e_gp179	402	hypothetical protein
NA	0	0	NA	HVAV3e_gp016	1131	hypothetical protein
NA	0	0	NA	HVAV3e_gp017	894	hypothetical protein
NA	0	0	NA	HVAV3e_gp018	1968	esterase-lipase
NA	0	0	NA	HVAV3e_gp019	1425	zinc-dependent metalloprotease
NA	0	0	NA	HVAV3e_gp020	162	hypothetical protein
NA	0	0	NA	HVAV3e_gp021	1941	hypothetical protein
NA	0	0	NA	HVAV3e_gp022	342	iap-like protein
NA	0	0	NA	HVAV3e_gp023	687	hypothetical protein
NA	0	0	NA	HVAV3e_gp024	591	hypothetical protein
NA	0	0	NA	HVAV3e_gp025	2331	hypothetical protein
NA	0	0	NA	HVAV3e_gp026	2187	RNaseIII
NA	0	0	NA	HVAV3e_gp027	741	iap-like protein
NA	0	0	NA	HVAV3e_gp028	405	hypothetical protein
NA	0	0	NA	HVAV3e_gp029	2280	hypothetical protein
NA	0	0	NA	HVAV3e_gp030	1068	hypothetical protein
NA	0	0	NA	HVAV3e_gp031	297	hypothetical protein
NA	0	0	NA	HVAV3e_gp032	1176	hypothetical protein
NA	0	0	NA	HVAV3e_gp033	978	hypothetical protein
NA	0	0	NA	HVAV3e_gp034	360	hypothetical protein
NA	0	0	NA	HVAV3e_gp035	270	hypothetical protein
NA	0	0	NA	HVAV3e_gp036	423	hypothetical protein
NA	0	0	NA	HVAV3e_gp037	1827	hr1
NA	0	0	NA	HVAV3e_gp038	579	hypothetical protein
NA	0	0	NA	HVAV3e_gp039	1059	Bro2
NA	0	0	NA	HVAV3e_gp040	1041	Bro3
NA	0	0	NA	HVAV3e_gp041	714	Bro4
NA	0	0	NA	HVAV3e_gp042	1065	Bro5
NA	0	0	NA	HVAV3e_gp043	462	Bro6
NA	0	0	NA	HVAV3e_gp044	792	hypothetical protein
NA	0	0	NA	HVAV3e_gp045	702	hypothetical protein
NA	0	0	NA	HVAV3e_gp046	306	hypothetical protein
NA	0	0	NA	HVAV3e_gp047	243	hypothetical protein
NA	0	0	NA	HVAV3e_gp048	429	hypothetical protein
NA	0	0	NA	HVAV3e_gp049	336	hypothetical protein
NA	0	0	NA	HVAV3e_gp050	816	iap-like protein
NA	0	0	NA	HVAV3e_gp051	1461	hypothetical protein
NA	0	0	NA	HVAV3e_gp052	570	hypothetical protein
NA	0	0	NA	HVAV3e_gp053	261	hypothetical protein
NA	0	0	NA	HVAV3e_gp054	654	thymidine kinase
NA	0	0	NA	HVAV3e_gp055	1368	major capsid protein
NA	0	0	NA	HVAV3e_gp056	720	hypothetical protein
NA	0	0	NA	HVAV3e_gp057	678	hypothetical protein
NA	0	0	NA	HVAV3e_gp058	729	hypothetical protein
NA	1	46	NA	HVAV3e_gp059	4164	DNA metabolism protein
NA	1	233	NA	HVAV3e_gp060	1794	hypothetical protein
NA	0	0	NA	HVAV3e_gp061	519	putative nucleic acid-binding protein
NA	0	0	NA	HVAV3e_gp062	693	iap-like protein
NA	0	0	NA	HVAV3e_gp063	3468	DNA-directed RNA polymerase II
NA	0	0	NA	HVAV3e_gp064	525	hypothetical protein
NA	0	0	NA	HVAV3e_gp065	906	hypothetical protein
NA	0	0	NA	HVAV3e_gp066	252	hypothetical protein
NA	0	0	NA	HVAV3e_gp067	1281	hypothetical protein
NA	0	0	NA	HVAV3e_gp068	762	hypothetical protein
NA	0	0	NA	HVAV3e_gp069	1116	hypothetical protein
NA	0	0	NA	HVAV3e_gp070	1200	DNA repair exonuclease
NA	0	0	NA	HVAV3e_gp071	237	hypothetical protein
NA	0	0	NA	HVAV3e_gp072	255	hypothetical protein
NA	0	0	NA	HVAV3e_gp073	627	hypothetical protein
NA	0	0	NA	HVAV3e_gp074	468	phenylalanyl-tRNA synthetase alpha subunit
NA	0	0	NA	HVAV3e_gp075	525	hypothetical protein
