GOA	RepOver	RepCov	Gene	Locus	GeneLen	Product
NA	1	32	NA	crov519	981	hypothetical protein
NA	1	23	NA	crov520	390	hypothetical protein
NA	0	0	NA	crov521	321	hypothetical protein
NA	0	0	NA	crov522	294	hypothetical protein
NA	0	0	NA	crov523	351	hypothetical protein
NA	0	0	NA	crov524	408	hypothetical protein
NA	3	174	NA	crov525	1953	putative serine/threonine protein phosphatase
NA	1	38	NA	crov526	2169	putative superfamily II helicase/restriction enzyme
NA	4	2172	NA	crov527	1977	hypothetical protein
NA	3	1701	NA	crov528	1407	hypothetical protein
NA	2	487	NA	crov529	327	hypothetical protein
NA	3	2092	NA	crov530	735	hypothetical protein
NA	2	365	NA	crov531	240	hypothetical protein
NA	0	0	NA	crov532	597	hypothetical protein
NA	0	0	NA	crov533	807	hypothetical protein
NA	0	0	NA	crov534	258	hypothetical protein
NA	0	0	NA	crov535	1089	hypothetical protein
NA	0	0	NA	crov536	291	hypothetical protein
NA	0	0	NA	crov537	834	hypothetical protein
NA	1	69	NA	crov538	171	hypothetical protein
NA	2	1169	NA	crov539	873	hypothetical protein
NA	1	44	NA	crov540	195	hypothetical protein
NA	2	945	NA	crov541	729	hypothetical protein
NA	0	0	NA	crov542	993	hypothetical protein
NA	4	951	NA	crov543	423	hypothetical protein
